order_id,order_date,product_name,supplier_name,region,quantity_ordered,unit_cost,lead_time_days,actual_delivery,is_delayed,warehouse_stock,total_cost,delay_days,actual_delivery_days
ORD-01414,2022-03-30,Monitor,TechCorp India,West,42,1865.68,23,,False,541,78358.56,0,23
ORD-01033,2022-03-30,Mouse,FastSupply Co,West,114,1459.71,32,,False,867,166406.94,0,32
ORD-01553,2022-03-30,Printer,FastSupply Co,South,421,336.47,41,,False,491,141653.87000000002,0,41
ORD-00698,2022-03-31,Speaker,GlobalParts Ltd,South,422,1590.04,43,,False,289,670996.88,0,43
ORD-00520,2022-03-31,Mouse,QuickShip Asia,West,281,710.56,25,,False,165,199667.36,0,25
ORD-01808,2022-03-31,Headphones,TechCorp India,Central,445,1436.7,24,,False,147,639331.5,0,24
ORD-00981,2022-03-31,Headphones,ReliableGoods,West,496,660.89,39,,False,44,327801.44,0,39
ORD-00634,2022-04-01,Mouse,ReliableGoods,West,295,1150.18,21,,False,690,339303.10000000003,0,21
ORD-00398,2022-04-02,Keyboard,GlobalParts Ltd,South,15,992.87,10,,True,890,14893.05,1,11
ORD-01795,2022-04-02,Phone,GlobalParts Ltd,North,189,1344.41,27,,False,548,254093.49000000002,0,27
ORD-00059,2022-04-02,Phone,ReliableGoods,West,412,834.67,8,,True,494,343884.04,7,15
ORD-01603,2022-04-02,Printer,TechCorp India,South,315,331.13,39,,False,839,104305.95,0,39
ORD-01872,2022-04-03,Printer,FastSupply Co,North,205,884.82,22,,False,522,181388.1,0,22
ORD-00828,2022-04-03,Monitor,QuickShip Asia,Central,332,1089.11,4,,True,260,361584.51999999996,3,7
ORD-00469,2022-04-04,Keyboard,QuickShip Asia,Central,431,1297.56,19,,False,777,559248.36,0,19
ORD-00819,2022-04-05,Speaker,FastSupply Co,Central,275,458.18,24,,False,420,125999.5,0,24
ORD-01005,2022-04-05,Printer,FastSupply Co,South,141,1992.37,40,,False,849,280924.17,0,40
ORD-01094,2022-04-05,Speaker,FastSupply Co,Central,304,74.23,16,,True,316,22565.920000000002,13,29
ORD-00765,2022-04-05,Keyboard,TechCorp India,East,195,833.01,30,,False,613,162436.95,0,30
ORD-00543,2022-04-06,Speaker,FastSupply Co,South,320,1226.98,29,,False,476,392633.6,0,29
ORD-00446,2022-04-06,Printer,QuickShip Asia,West,171,950.75,25,,False,402,162578.25,0,25
ORD-01241,2022-04-06,Laptop,QuickShip Asia,South,473,1608.51,25,,False,902,760825.23,0,25
ORD-00146,2022-04-06,Headphones,FastSupply Co,South,307,1634.59,26,,False,817,501819.12999999995,0,26
ORD-01070,2022-04-07,Printer,FastSupply Co,West,163,255.52,22,,False,368,41649.76,0,22
ORD-01449,2022-04-08,Keyboard,FastSupply Co,East,24,860.57,27,,False,755,20653.68,0,27
ORD-01353,2022-04-08,Camera,QuickShip Asia,South,62,1655.37,27,,False,94,102632.93999999999,0,27
ORD-00790,2022-04-08,Laptop,QuickShip Asia,West,202,152.88,9,,False,655,30881.76,0,9
ORD-00349,2022-04-09,Keyboard,ReliableGoods,East,346,1482.96,15,,False,957,513104.16000000003,0,15
ORD-00541,2022-04-09,Keyboard,QuickShip Asia,South,125,564.03,16,,False,529,70503.75,0,16
ORD-00126,2022-04-09,Speaker,TechCorp India,West,362,369.04,38,,True,397,133592.48,6,44
ORD-01541,2022-04-09,Tablet,GlobalParts Ltd,West,131,1931.01,29,,False,658,252962.31,0,29
ORD-01698,2022-04-09,Camera,TechCorp India,Central,26,1974.81,13,,False,31,51345.06,0,13
ORD-00576,2022-04-09,Printer,TechCorp India,East,464,1862.69,3,,False,869,864288.16,0,3
ORD-00298,2022-04-09,Monitor,ReliableGoods,West,152,1886.54,11,,False,176,286754.08,0,11
ORD-00737,2022-04-09,Speaker,TechCorp India,North,165,1685.99,10,,False,148,278188.35,0,10
ORD-00357,2022-04-09,Phone,FastSupply Co,South,145,1554.56,37,,False,466,225411.19999999998,0,37
ORD-00278,2022-04-09,Phone,QuickShip Asia,South,241,1699.63,6,,False,114,409610.83,0,6
ORD-00016,2022-04-10,Mouse,TechCorp India,West,16,205.33,5,,True,642,3285.28,14,19
ORD-00483,2022-04-10,Camera,ReliableGoods,North,54,801.07,16,,False,990,43257.780000000006,0,16
ORD-01908,2022-04-10,Mouse,QuickShip Asia,South,111,670.6,21,,False,998,74436.6,0,21
ORD-01391,2022-04-12,Camera,FastSupply Co,North,284,788.35,15,,True,350,223891.4,14,29
ORD-01780,2022-04-12,Tablet,QuickShip Asia,Central,244,130.92,36,,False,349,31944.479999999996,0,36
ORD-00422,2022-04-13,Laptop,ReliableGoods,West,130,678.41,32,,False,837,88193.3,0,32
ORD-00786,2022-04-13,Headphones,QuickShip Asia,East,463,1565.55,11,,True,508,724849.65,7,18
ORD-00001,2022-04-13,Phone,FastSupply Co,West,484,908.43,25,,True,687,439680.12,12,37
ORD-01805,2022-04-13,Speaker,GlobalParts Ltd,West,478,620.59,17,,True,28,296642.02,2,19
ORD-01050,2022-04-14,Monitor,QuickShip Asia,East,69,89.55,7,,False,519,6178.95,0,7
ORD-00292,2022-04-14,Keyboard,ReliableGoods,West,424,1554.98,11,,False,29,659311.52,0,11
ORD-00378,2022-04-14,Laptop,TechCorp India,East,114,841.91,14,,False,479,95977.73999999999,0,14
ORD-00736,2022-04-15,Mouse,QuickShip Asia,South,21,679.99,20,,False,616,14279.79,0,20
ORD-00800,2022-04-16,Mouse,ReliableGoods,East,48,906.13,35,,False,998,43494.24,0,35
ORD-01812,2022-04-16,Keyboard,GlobalParts Ltd,North,232,1633.04,17,,False,861,378865.27999999997,0,17
ORD-00072,2022-04-16,Headphones,QuickShip Asia,East,117,1235.01,39,,False,644,144496.17,0,39
ORD-01122,2022-04-16,Camera,TechCorp India,Central,250,1394.03,43,,False,29,348507.5,0,43
ORD-00430,2022-04-16,Monitor,TechCorp India,South,323,1862.54,23,,True,760,601600.42,13,36
ORD-00857,2022-04-17,Tablet,ReliableGoods,Central,307,884.43,15,,False,673,271520.01,0,15
ORD-01530,2022-04-17,Keyboard,TechCorp India,South,280,734.93,3,,False,36,205780.4,0,3
ORD-00004,2022-04-17,Monitor,FastSupply Co,Central,490,1275.42,32,,False,142,624955.8,0,32
ORD-01957,2022-04-17,Headphones,FastSupply Co,South,122,1416.6,22,,False,545,172825.19999999998,0,22
ORD-01387,2022-04-18,Phone,ReliableGoods,West,342,1896.73,16,,False,749,648681.66,0,16
ORD-01465,2022-04-18,Speaker,GlobalParts Ltd,West,239,1700.79,42,,False,30,406488.81,0,42
ORD-00911,2022-04-19,Keyboard,TechCorp India,North,63,986.18,26,,True,261,62129.34,3,29
ORD-00586,2022-04-19,Monitor,GlobalParts Ltd,North,24,454.57,5,,False,217,10909.68,0,5
ORD-01305,2022-04-19,Tablet,ReliableGoods,North,172,1986.02,15,,False,730,341595.44,0,15
ORD-00816,2022-04-21,Camera,FastSupply Co,North,320,69.2,21,,False,619,22144.0,0,21
ORD-00915,2022-04-21,Mouse,GlobalParts Ltd,South,294,227.94,6,,False,648,67014.36,0,6
ORD-01830,2022-04-21,Headphones,QuickShip Asia,Central,35,1425.7,20,,False,406,49899.5,0,20
ORD-00913,2022-04-21,Printer,GlobalParts Ltd,East,51,1457.86,22,,True,573,74350.86,4,26
ORD-00295,2022-04-22,Printer,GlobalParts Ltd,South,293,1924.6,26,,False,747,563907.7999999999,0,26
ORD-00207,2022-04-23,Camera,ReliableGoods,East,275,1968.28,14,,False,965,541277.0,0,14
ORD-00977,2022-04-23,Phone,TechCorp India,West,281,1952.13,19,,False,367,548548.53,0,19
ORD-00199,2022-04-23,Phone,FastSupply Co,North,453,1675.47,33,,False,521,758987.91,0,33
ORD-01211,2022-04-23,Keyboard,ReliableGoods,South,322,1386.93,17,,False,492,446591.46,0,17
ORD-01641,2022-04-23,Tablet,GlobalParts Ltd,North,230,821.19,17,,True,415,188873.7,5,22
ORD-00212,2022-04-23,Speaker,TechCorp India,Central,150,1241.37,31,,False,17,186205.49999999997,0,31
ORD-01349,2022-04-23,Speaker,ReliableGoods,South,489,835.29,17,,False,543,408456.81,0,17
ORD-01212,2022-04-24,Mouse,TechCorp India,Central,187,1529.83,17,,True,764,286078.20999999996,9,26
ORD-01585,2022-04-24,Tablet,FastSupply Co,South,374,1349.94,24,,True,350,504877.56,13,37
ORD-01591,2022-04-25,Keyboard,GlobalParts Ltd,South,103,632.95,12,,False,51,65193.850000000006,0,12
ORD-01289,2022-04-25,Keyboard,FastSupply Co,Central,202,1481.51,27,,False,726,299265.02,0,27
ORD-00524,2022-04-25,Laptop,QuickShip Asia,Central,189,1851.3,12,,False,511,349895.7,0,12
ORD-00359,2022-04-26,Tablet,QuickShip Asia,South,371,1621.21,35,,False,640,601468.91,0,35
ORD-01803,2022-04-26,Laptop,QuickShip Asia,South,271,1687.54,18,,False,982,457323.33999999997,0,18
ORD-00658,2022-04-27,Camera,QuickShip Asia,Central,296,1631.62,5,,False,890,482959.51999999996,0,5
ORD-01760,2022-04-27,Keyboard,QuickShip Asia,South,227,1533.33,8,,True,730,348065.91,12,20
ORD-01148,2022-04-27,Headphones,QuickShip Asia,South,324,587.14,4,,False,233,190233.36,0,4
ORD-00439,2022-04-27,Speaker,ReliableGoods,South,388,1452.03,12,,False,806,563387.64,0,12
ORD-01891,2022-04-27,Tablet,TechCorp India,West,249,1091.16,4,,False,765,271698.84,0,4
ORD-00973,2022-04-28,Laptop,QuickShip Asia,South,248,535.95,19,,True,121,132915.6,3,22
ORD-00772,2022-04-28,Camera,FastSupply Co,West,443,706.1,3,,False,111,312802.3,0,3
ORD-00448,2022-04-28,Laptop,GlobalParts Ltd,Central,383,1800.25,23,,True,190,689495.75,5,28
ORD-01079,2022-04-28,Phone,FastSupply Co,North,213,1812.05,41,,False,33,385966.64999999997,0,41
ORD-00958,2022-04-28,Camera,QuickShip Asia,West,54,961.8,25,,False,925,51937.2,0,25
ORD-01977,2022-04-29,Mouse,TechCorp India,South,451,1065.62,32,,True,603,480594.61999999994,5,37
ORD-00723,2022-04-29,Monitor,GlobalParts Ltd,South,393,86.91,6,,True,127,34155.63,2,8
ORD-01270,2022-04-29,Speaker,TechCorp India,Central,470,367.41,5,,False,570,172682.7,0,5
ORD-00434,2022-04-30,Camera,ReliableGoods,East,447,1492.26,29,,False,839,667040.22,0,29
ORD-01552,2022-04-30,Tablet,GlobalParts Ltd,East,22,711.04,31,,False,896,15642.88,0,31
ORD-01245,2022-04-30,Camera,ReliableGoods,South,84,610.72,7,,True,445,51300.48,2,9
ORD-00285,2022-04-30,Phone,TechCorp India,South,301,1010.1,35,,True,49,304040.10000000003,8,43
ORD-01674,2022-04-30,Speaker,FastSupply Co,Central,201,1029.44,23,,False,864,206917.44,0,23
ORD-01956,2022-05-01,Laptop,GlobalParts Ltd,East,269,365.84,29,,False,493,98410.95999999999,0,29
ORD-00852,2022-05-01,Headphones,ReliableGoods,West,52,1537.84,31,,False,309,79967.68,0,31
ORD-00009,2022-05-02,Headphones,TechCorp India,East,112,1853.71,29,,True,299,207615.52000000002,2,31
ORD-01851,2022-05-02,Laptop,FastSupply Co,Central,284,1069.25,4,,False,804,303667.0,0,4
ORD-01810,2022-05-02,Printer,QuickShip Asia,North,234,1183.04,14,,False,490,276831.36,0,14
ORD-00695,2022-05-02,Tablet,TechCorp India,North,281,1813.54,22,,True,389,509604.74,3,25
ORD-00232,2022-05-03,Mouse,FastSupply Co,Central,455,1464.68,22,,False,157,666429.4,0,22
ORD-01574,2022-05-04,Monitor,ReliableGoods,South,205,1420.75,8,,True,445,291253.75,11,19
ORD-00242,2022-05-04,Headphones,ReliableGoods,South,394,1402.09,8,,False,752,552423.46,0,8
ORD-00406,2022-05-05,Keyboard,ReliableGoods,West,191,420.21,28,,False,648,80260.11,0,28
ORD-01992,2022-05-06,Monitor,TechCorp India,West,100,1690.04,28,,False,752,169004.0,0,28
ORD-00901,2022-05-06,Headphones,ReliableGoods,East,247,1360.79,28,,False,306,336115.13,0,28
ORD-00814,2022-05-06,Headphones,TechCorp India,East,137,1879.21,30,,True,633,257451.77000000002,7,37
ORD-00638,2022-05-06,Laptop,QuickShip Asia,Central,234,1892.69,39,,True,911,442889.46,1,40
ORD-01842,2022-05-07,Camera,TechCorp India,North,87,249.05,17,,True,696,21667.350000000002,13,30
ORD-01121,2022-05-07,Printer,TechCorp India,South,280,978.31,25,,False,779,273926.8,0,25
ORD-00440,2022-05-07,Keyboard,GlobalParts Ltd,West,285,1160.57,4,,False,645,330762.44999999995,0,4
ORD-01287,2022-05-08,Phone,ReliableGoods,Central,430,606.45,20,,False,595,260773.50000000003,0,20
ORD-00365,2022-05-08,Printer,FastSupply Co,South,486,126.2,5,,False,929,61333.200000000004,0,5
ORD-01310,2022-05-08,Tablet,GlobalParts Ltd,East,460,1345.1,26,,False,578,618746.0,0,26
ORD-00102,2022-05-09,Phone,QuickShip Asia,North,267,76.36,18,,False,869,20388.12,0,18
ORD-01705,2022-05-10,Keyboard,GlobalParts Ltd,North,486,1756.49,11,,False,749,853654.14,0,11
ORD-01092,2022-05-10,Laptop,GlobalParts Ltd,East,475,293.59,17,,False,412,139455.25,0,17
ORD-01926,2022-05-10,Keyboard,QuickShip Asia,East,57,1114.8,17,,False,309,63543.6,0,17
ORD-00221,2022-05-10,Camera,GlobalParts Ltd,East,378,705.51,9,,False,171,266682.77999999997,0,9
ORD-01337,2022-05-10,Camera,ReliableGoods,South,245,1563.15,21,,False,539,382971.75,0,21
ORD-01450,2022-05-11,Headphones,FastSupply Co,East,347,946.02,27,,False,109,328268.94,0,27
ORD-00281,2022-05-11,Laptop,GlobalParts Ltd,Central,363,799.11,18,,True,337,290076.93,1,19
ORD-01384,2022-05-11,Speaker,ReliableGoods,South,419,1957.97,32,,False,803,820389.43,0,32
ORD-00018,2022-05-11,Mouse,QuickShip Asia,East,433,923.51,17,,False,458,399879.83,0,17
ORD-00045,2022-05-11,Printer,TechCorp India,North,92,1195.99,43,,False,181,110031.08,0,43
ORD-01030,2022-05-12,Camera,ReliableGoods,Central,492,399.63,7,,True,131,196617.96,9,16
ORD-00627,2022-05-12,Mouse,GlobalParts Ltd,Central,195,899.68,18,,False,306,175437.59999999998,0,18
ORD-01120,2022-05-13,Printer,FastSupply Co,Central,89,172.57,24,,True,194,15358.73,4,28
ORD-01619,2022-05-13,Camera,FastSupply Co,Central,492,1399.1,30,,False,15,688357.2,0,30
ORD-00593,2022-05-13,Keyboard,FastSupply Co,Central,38,306.9,9,,False,338,11662.199999999999,0,9
ORD-00803,2022-05-13,Laptop,ReliableGoods,Central,301,1827.7,28,,False,7,550137.7000000001,0,28
ORD-01949,2022-05-13,Mouse,TechCorp India,Central,99,1035.89,27,,False,507,102553.11000000002,0,27
ORD-01103,2022-05-14,Tablet,TechCorp India,West,352,1004.92,42,,True,17,353731.83999999997,8,50
ORD-00659,2022-05-14,Speaker,ReliableGoods,Central,484,220.77,6,,True,905,106852.68000000001,9,15
ORD-00118,2022-05-15,Tablet,ReliableGoods,West,211,1053.61,8,,False,884,222311.71,0,8
ORD-00311,2022-05-15,Laptop,TechCorp India,North,377,105.71,30,,True,194,39852.67,11,41
ORD-01431,2022-05-17,Laptop,QuickShip Asia,West,12,1997.85,32,,False,437,23974.199999999997,0,32
ORD-01144,2022-05-17,Speaker,FastSupply Co,East,19,392.42,18,,False,455,7455.9800000000005,0,18
ORD-01012,2022-05-17,Monitor,GlobalParts Ltd,South,203,978.24,41,,False,564,198582.72,0,41
ORD-00945,2022-05-17,Tablet,GlobalParts Ltd,West,402,733.94,12,,False,927,295043.88,0,12
ORD-00804,2022-05-18,Speaker,TechCorp India,South,61,1322.35,41,,False,151,80663.34999999999,0,41
ORD-00106,2022-05-19,Keyboard,FastSupply Co,South,116,1373.64,40,,False,58,159342.24000000002,0,40
ORD-00985,2022-05-19,Monitor,QuickShip Asia,South,346,913.39,38,,False,206,316032.94,0,38
ORD-00978,2022-05-20,Tablet,GlobalParts Ltd,North,394,1534.84,19,,False,758,604726.96,0,19
ORD-01506,2022-05-20,Laptop,TechCorp India,South,111,466.06,20,,False,11,51732.66,0,20
ORD-01472,2022-05-21,Phone,ReliableGoods,Central,166,1416.48,16,,False,743,235135.68,0,16
ORD-01190,2022-05-21,Laptop,QuickShip Asia,South,441,190.04,19,,False,785,83807.64,0,19
ORD-01111,2022-05-21,Monitor,FastSupply Co,North,240,1694.44,38,,False,331,406665.60000000003,0,38
ORD-01494,2022-05-22,Mouse,ReliableGoods,East,70,1481.44,24,,False,422,103700.8,0,24
ORD-00680,2022-05-23,Headphones,TechCorp India,West,494,235.16,41,,False,715,116169.04,0,41
ORD-00397,2022-05-23,Headphones,FastSupply Co,South,233,283.78,22,,False,761,66120.73999999999,0,22
ORD-01811,2022-05-23,Printer,ReliableGoods,South,421,1891.25,20,,False,282,796216.25,0,20
ORD-01044,2022-05-23,Keyboard,GlobalParts Ltd,West,114,1065.7,41,,False,987,121489.8,0,41
ORD-00239,2022-05-24,Mouse,TechCorp India,Central,496,1773.34,24,,False,747,879576.64,0,24
ORD-00583,2022-05-24,Keyboard,ReliableGoods,Central,40,119.74,16,,False,427,4789.599999999999,0,16
ORD-00574,2022-05-24,Headphones,ReliableGoods,South,405,1135.63,16,,False,148,459930.15,0,16
ORD-01202,2022-05-24,Printer,ReliableGoods,South,175,1290.63,10,,False,670,225860.25000000003,0,10
ORD-00265,2022-05-24,Tablet,FastSupply Co,South,67,1002.2,35,,False,116,67147.40000000001,0,35
ORD-01046,2022-05-25,Laptop,FastSupply Co,East,384,1668.88,6,,True,941,640849.92,13,19
ORD-00707,2022-05-25,Monitor,ReliableGoods,West,88,1765.86,34,,False,147,155395.68,0,34
ORD-00903,2022-05-25,Printer,QuickShip Asia,West,84,1796.52,27,,True,868,150907.68,9,36
ORD-01548,2022-05-25,Headphones,GlobalParts Ltd,East,260,993.04,12,,False,298,258190.4,0,12
ORD-00752,2022-05-25,Mouse,ReliableGoods,North,235,723.42,34,,False,753,170003.69999999998,0,34
ORD-01927,2022-05-25,Mouse,QuickShip Asia,Central,118,1201.11,34,,False,126,141730.97999999998,0,34
ORD-00726,2022-05-26,Monitor,TechCorp India,Central,332,736.43,6,,False,54,244494.75999999998,0,6
ORD-00912,2022-05-26,Tablet,TechCorp India,West,304,1008.24,15,,False,66,306504.96,0,15
ORD-01498,2022-05-26,Camera,ReliableGoods,North,255,987.41,37,,False,54,251789.55,0,37
ORD-01309,2022-05-26,Laptop,QuickShip Asia,North,178,551.13,35,,True,38,98101.14,1,36
ORD-01600,2022-05-27,Monitor,GlobalParts Ltd,North,329,169.53,15,,False,820,55775.37,0,15
ORD-01852,2022-05-27,Tablet,GlobalParts Ltd,East,158,358.28,15,,False,963,56608.24,0,15
ORD-01257,2022-05-27,Tablet,QuickShip Asia,North,493,276.88,4,,False,262,136501.84,0,4
ORD-00251,2022-05-27,Mouse,QuickShip Asia,West,189,1037.38,16,,False,78,196064.82,0,16
ORD-01362,2022-05-28,Tablet,QuickShip Asia,North,433,875.9,16,,False,431,379264.7,0,16
ORD-00252,2022-05-28,Speaker,QuickShip Asia,Central,424,1944.46,38,,False,168,824451.04,0,38
ORD-01181,2022-05-28,Tablet,TechCorp India,East,359,1439.87,17,,False,779,516913.32999999996,0,17
ORD-00665,2022-05-29,Headphones,QuickShip Asia,East,494,1237.61,19,,False,952,611379.34,0,19
ORD-01344,2022-05-29,Tablet,FastSupply Co,West,199,1328.13,29,,True,883,264297.87,4,33
ORD-00407,2022-05-30,Speaker,GlobalParts Ltd,Central,258,264.84,28,,True,788,68328.71999999999,9,37
ORD-01255,2022-05-31,Camera,TechCorp India,Central,435,1397.16,10,,False,791,607764.6000000001,0,10
ORD-00582,2022-05-31,Laptop,TechCorp India,West,406,1636.55,15,,False,451,664439.2999999999,0,15
ORD-00260,2022-05-31,Laptop,QuickShip Asia,Central,31,412.57,27,,False,4,12789.67,0,27
ORD-01884,2022-06-01,Keyboard,QuickShip Asia,East,108,541.94,24,,False,332,58529.520000000004,0,24
ORD-00283,2022-06-01,Mouse,ReliableGoods,North,448,339.83,39,,False,198,152243.84,0,39
ORD-01446,2022-06-01,Headphones,TechCorp India,North,295,783.59,22,,False,165,231159.05000000002,0,22
ORD-01751,2022-06-02,Monitor,QuickShip Asia,South,456,130.39,4,,False,419,59457.84,0,4
ORD-00299,2022-06-02,Headphones,FastSupply Co,South,232,1227.3,15,,True,369,284733.6,11,26
ORD-01518,2022-06-02,Tablet,GlobalParts Ltd,Central,330,559.01,36,,False,102,184473.3,0,36
ORD-01317,2022-06-02,Tablet,QuickShip Asia,South,442,1001.25,13,,False,198,442552.5,0,13
ORD-00460,2022-06-03,Camera,GlobalParts Ltd,South,327,229.37,17,,True,618,75003.99,3,20
ORD-00768,2022-06-03,Tablet,GlobalParts Ltd,North,302,580.41,44,,False,958,175283.81999999998,0,44
ORD-01370,2022-06-03,Laptop,ReliableGoods,Central,222,249.34,4,,False,315,55353.48,0,4
ORD-00375,2022-06-04,Printer,ReliableGoods,West,47,1378.05,24,,False,586,64768.35,0,24
ORD-01965,2022-06-05,Laptop,FastSupply Co,Central,133,1213.21,8,,False,883,161356.93,0,8
ORD-01175,2022-06-05,Phone,FastSupply Co,East,83,1577.47,29,,False,467,130930.01000000001,0,29
ORD-01703,2022-06-06,Phone,ReliableGoods,East,238,1535.68,23,,False,190,365491.84,0,23
ORD-01067,2022-06-06,Tablet,GlobalParts Ltd,South,254,203.39,24,,True,80,51661.06,12,36
ORD-01088,2022-06-06,Mouse,GlobalParts Ltd,South,347,703.91,18,,False,677,244256.77,0,18
ORD-00097,2022-06-06,Phone,TechCorp India,Central,366,1258.16,7,,False,531,460486.56000000006,0,7
ORD-01085,2022-06-06,Camera,ReliableGoods,South,110,826.88,35,,False,77,90956.8,0,35
ORD-01283,2022-06-07,Keyboard,QuickShip Asia,South,447,842.88,29,,False,228,376767.36,0,29
ORD-00344,2022-06-07,Mouse,QuickShip Asia,Central,401,1995.29,15,,False,910,800111.29,0,15
ORD-01877,2022-06-08,Keyboard,TechCorp India,Central,120,1190.74,27,,False,180,142888.8,0,27
ORD-01445,2022-06-08,Camera,ReliableGoods,South,298,61.55,3,,True,193,18341.899999999998,7,10
ORD-01080,2022-06-08,Camera,QuickShip Asia,North,473,266.44,38,,True,242,126026.12,5,43
ORD-01551,2022-06-09,Phone,QuickShip Asia,East,18,1010.71,40,,False,770,18192.78,0,40
ORD-00495,2022-06-09,Camera,QuickShip Asia,North,276,785.91,12,,False,56,216911.16,0,12
ORD-00155,2022-06-09,Camera,ReliableGoods,West,446,1190.9,41,,False,525,531141.4,0,41
ORD-00275,2022-06-09,Monitor,QuickShip Asia,Central,71,1589.29,6,,False,280,112839.59,0,6
ORD-01461,2022-06-10,Mouse,FastSupply Co,North,280,1036.86,32,,False,470,290320.8,0,32
ORD-01982,2022-06-10,Tablet,ReliableGoods,West,215,1527.05,42,,False,107,328315.75,0,42
ORD-01169,2022-06-10,Phone,ReliableGoods,South,479,1504.49,7,,False,905,720650.71,0,7
ORD-00305,2022-06-10,Tablet,TechCorp India,East,149,547.7,42,,False,226,81607.3,0,42
ORD-00027,2022-06-10,Laptop,QuickShip Asia,East,495,891.59,10,,False,58,441337.05,0,10
ORD-00362,2022-06-10,Tablet,GlobalParts Ltd,South,73,1782.01,16,,False,969,130086.73,0,16
ORD-00078,2022-06-11,Laptop,FastSupply Co,West,345,510.86,19,,False,789,176246.7,0,19
ORD-01725,2022-06-11,Keyboard,ReliableGoods,Central,114,378.05,40,,False,604,43097.700000000004,0,40
ORD-01220,2022-06-11,Speaker,GlobalParts Ltd,North,168,236.37,12,,True,854,39710.16,7,19
ORD-01930,2022-06-12,Printer,ReliableGoods,North,47,143.21,3,,True,65,6730.870000000001,7,10
ORD-00594,2022-06-12,Headphones,FastSupply Co,North,203,1376.46,13,,True,776,279421.38,8,21
ORD-00302,2022-06-12,Phone,FastSupply Co,West,42,1026.13,19,,False,105,43097.46000000001,0,19
ORD-01726,2022-06-12,Printer,GlobalParts Ltd,Central,275,1403.0,24,,False,963,385825.0,0,24
ORD-01024,2022-06-14,Keyboard,TechCorp India,West,51,1777.12,29,,False,880,90633.12,0,29
ORD-01249,2022-06-14,Mouse,TechCorp India,West,65,93.43,18,,True,535,6072.950000000001,1,19
ORD-01960,2022-06-14,Tablet,GlobalParts Ltd,West,52,521.09,34,,False,903,27096.68,0,34
