product_name,category,region_name,supplier_name,reliability,year,month,month_name,quarter,quantity_ordered,total_cost,lead_time_days,actual_delivery_days,delay_days,is_delayed,warehouse_stock
Monitor,Computing,Central,Reliablegoods,Medium,2023,1,January,1,244,437977.56,24,24,0,0,240
Speaker,Audio,Central,Quickship Asia,Medium,2023,1,January,1,188,280078.64,42,55,13,1,210
Keyboard,Accessories,South,Fastsupply Co,Medium,2023,1,January,1,58,99309.92,5,7,2,1,334
Printer,Imaging,East,Techcorp India,Low,2023,1,January,1,103,189290.31,9,17,8,1,378
Monitor,Computing,West,Reliablegoods,Medium,2023,1,January,1,174,51517.92,14,25,11,1,593
Camera,Imaging,Central,Quickship Asia,Medium,2023,1,January,1,309,197111.1,40,40,0,0,412
Speaker,Audio,West,Techcorp India,Low,2023,1,January,1,287,526125.53,11,11,0,0,689
Laptop,Computing,Central,Quickship Asia,Medium,2023,1,January,1,484,809214.12,3,3,0,0,327
Laptop,Computing,South,Fastsupply Co,Medium,2023,1,January,1,42,45327.24,12,15,3,1,777
Keyboard,Accessories,South,Fastsupply Co,Medium,2023,1,January,1,296,297127.76,39,39,0,0,307
Phone,Mobile,East,Globalparts Ltd,Medium,2023,1,January,1,229,226325.28,15,16,1,1,347
Keyboard,Accessories,East,Fastsupply Co,Medium,2023,1,January,1,340,139138.2,28,28,0,0,449
Printer,Imaging,South,Quickship Asia,Medium,2023,2,February,1,472,221150.88,9,9,0,0,112
Mouse,Accessories,West,Quickship Asia,Medium,2023,2,February,1,21,21789.39,29,29,0,0,791
Speaker,Audio,South,Fastsupply Co,Medium,2023,2,February,1,284,333836.32,8,8,0,0,397
Mouse,Accessories,North,Globalparts Ltd,Medium,2023,2,February,1,360,408931.2,22,22,0,0,903
Mouse,Accessories,North,Fastsupply Co,Medium,2023,2,February,1,210,232684.2,22,22,0,0,99
Phone,Mobile,South,Reliablegoods,Medium,2023,2,February,1,368,313440.32,3,3,0,0,403
Camera,Imaging,South,Reliablegoods,Medium,2023,2,February,1,266,160033.58,11,11,0,0,633
Printer,Imaging,Central,Techcorp India,Low,2023,2,February,1,159,265940.22,41,41,0,0,185
Tablet,Mobile,West,Fastsupply Co,Medium,2023,2,February,1,112,52095.68,7,7,0,0,419
Keyboard,Accessories,North,Reliablegoods,Medium,2023,2,February,1,298,223145.38,39,39,0,0,210
Mouse,Accessories,East,Reliablegoods,Medium,2023,2,February,1,209,75102.06,28,28,0,0,243
Speaker,Audio,East,Fastsupply Co,Medium,2023,2,February,1,355,94231.2,29,29,0,0,649
Mouse,Accessories,North,Globalparts Ltd,Medium,2023,2,February,1,356,260481.64,41,41,0,0,423
Camera,Imaging,North,Quickship Asia,Medium,2023,2,February,1,127,26424.89,36,36,0,0,609
Printer,Imaging,West,Reliablegoods,Medium,2023,2,February,1,88,137657.52,17,17,0,0,182
Monitor,Computing,South,Quickship Asia,Medium,2023,2,February,1,278,326758.42,11,11,0,0,171
Camera,Imaging,North,Fastsupply Co,Medium,2023,2,February,1,153,17871.93,8,21,13,1,496
Printer,Imaging,Central,Techcorp India,Low,2023,2,February,1,48,78534.72,4,4,0,0,280
Printer,Imaging,East,Fastsupply Co,Medium,2023,2,February,1,415,676537.15,10,10,0,0,897
Laptop,Computing,North,Globalparts Ltd,Medium,2023,2,February,1,173,114614.23,13,13,0,0,484
Camera,Imaging,North,Quickship Asia,Medium,2023,2,February,1,186,229168.74,28,28,0,0,762
Tablet,Mobile,North,Techcorp India,Low,2023,2,February,1,19,26817.36,40,46,6,1,471
Headphones,Audio,East,Globalparts Ltd,Medium,2023,2,February,1,277,482204.37,43,44,1,1,312
Mouse,Accessories,North,Fastsupply Co,Medium,2023,2,February,1,118,175897.88,40,46,6,1,339
Speaker,Audio,North,Reliablegoods,Medium,2023,2,February,1,98,184363.48,15,15,0,0,468
Keyboard,Accessories,West,Quickship Asia,Medium,2023,2,February,1,342,574583.94,24,24,0,0,521
Laptop,Computing,West,Techcorp India,Low,2023,2,February,1,66,32862.72,28,28,0,0,85
Headphones,Audio,West,Globalparts Ltd,Medium,2023,2,February,1,148,26644.44,4,4,0,0,590
Printer,Imaging,East,Fastsupply Co,Medium,2023,2,February,1,436,138264.32,44,44,0,0,298
Phone,Mobile,Central,Globalparts Ltd,Medium,2023,2,February,1,445,91251.7,10,10,0,0,332
Mouse,Accessories,South,Techcorp India,Low,2023,2,February,1,146,12532.64,21,21,0,0,385
Headphones,Audio,East,Quickship Asia,Medium,2023,2,February,1,406,276794.56,17,17,0,0,771
Phone,Mobile,East,Techcorp India,Low,2023,2,February,1,366,319865.7,5,17,12,1,264
Mouse,Accessories,South,Reliablegoods,Medium,2023,2,February,1,158,181439.3,38,38,0,0,448
Monitor,Computing,Central,Fastsupply Co,Medium,2023,2,February,1,88,162624.0,4,4,0,0,469
Mouse,Accessories,Central,Fastsupply Co,Medium,2023,2,February,1,215,133297.85,37,47,10,1,335
Monitor,Computing,North,Fastsupply Co,Medium,2023,2,February,1,120,39019.2,30,30,0,0,64
Phone,Mobile,East,Techcorp India,Low,2023,2,February,1,196,154610.68,9,9,0,0,623
Monitor,Computing,West,Fastsupply Co,Medium,2023,2,February,1,135,49689.45,32,32,0,0,12
Mouse,Accessories,East,Reliablegoods,Medium,2023,2,February,1,266,27137.32,33,33,0,0,899
Tablet,Mobile,Central,Globalparts Ltd,Medium,2023,2,February,1,45,18453.15,4,8,4,1,241
Keyboard,Accessories,South,Techcorp India,Low,2023,2,February,1,361,611443.75,29,29,0,0,428
Speaker,Audio,East,Reliablegoods,Medium,2023,2,February,1,77,107059.26,17,17,0,0,414
Speaker,Audio,North,Fastsupply Co,Medium,2023,2,February,1,246,315696.72,4,14,10,1,40
Monitor,Computing,West,Reliablegoods,Medium,2023,2,February,1,437,723733.18,12,12,0,0,377
Speaker,Audio,East,Techcorp India,Low,2023,2,February,1,485,163702.05,7,7,0,0,505
Tablet,Mobile,East,Globalparts Ltd,Medium,2023,2,February,1,364,258487.32,43,43,0,0,117
Camera,Imaging,Central,Quickship Asia,Medium,2023,2,February,1,322,277299.96,13,13,0,0,621
Camera,Imaging,South,Quickship Asia,Medium,2023,2,February,1,486,236934.72,33,33,0,0,296
Printer,Imaging,West,Globalparts Ltd,Medium,2023,2,February,1,98,144056.08,37,37,0,0,306
Monitor,Computing,North,Fastsupply Co,Medium,2023,2,February,1,199,375727.92,40,54,14,1,695
Laptop,Computing,West,Techcorp India,Low,2023,2,February,1,418,135147.76,32,32,0,0,65
Keyboard,Accessories,West,Quickship Asia,Medium,2023,2,February,1,391,222541.56,43,43,0,0,598
Monitor,Computing,East,Quickship Asia,Medium,2023,2,February,1,369,710214.3,19,19,0,0,683
Phone,Mobile,North,Fastsupply Co,Medium,2023,2,February,1,466,83702.92,38,38,0,0,160
Tablet,Mobile,South,Fastsupply Co,Medium,2023,2,February,1,340,74300.2,21,21,0,0,328
Speaker,Audio,West,Reliablegoods,Medium,2023,2,February,1,411,259821.87,14,14,0,0,563
Headphones,Audio,Central,Reliablegoods,Medium,2023,2,February,1,306,392971.32,14,26,12,1,722
Speaker,Audio,South,Quickship Asia,Medium,2023,2,February,1,141,63206.07,33,33,0,0,422
Laptop,Computing,East,Globalparts Ltd,Medium,2023,2,February,1,139,94631.2,40,40,0,0,373
Keyboard,Accessories,Central,Reliablegoods,Medium,2023,2,February,1,231,133007.49,31,39,8,1,786
Phone,Mobile,South,Quickship Asia,Medium,2023,2,February,1,336,435116.64,23,23,0,0,875
Camera,Imaging,North,Globalparts Ltd,Medium,2023,2,February,1,489,664115.79,8,8,0,0,455
Phone,Mobile,North,Globalparts Ltd,Medium,2023,2,February,1,139,86209.19,9,9,0,0,513
Monitor,Computing,East,Globalparts Ltd,Medium,2023,2,February,1,266,199970.82,44,44,0,0,951
Keyboard,Accessories,West,Fastsupply Co,Medium,2023,2,February,1,429,340523.04,18,18,0,0,858
Printer,Imaging,East,Globalparts Ltd,Medium,2023,2,February,1,150,263407.5,3,3,0,0,669
Monitor,Computing,West,Globalparts Ltd,Medium,2023,2,February,1,334,559025.82,21,21,0,0,325
Mouse,Accessories,Central,Globalparts Ltd,Medium,2023,2,February,1,255,146535.75,24,28,4,1,350
Tablet,Mobile,East,Reliablegoods,Medium,2023,2,February,1,35,27319.95,27,30,3,1,22
Keyboard,Accessories,West,Quickship Asia,Medium,2023,2,February,1,245,221004.7,10,10,0,0,600
Printer,Imaging,East,Globalparts Ltd,Medium,2023,2,February,1,212,288381.48,12,12,0,0,278
Mouse,Accessories,West,Fastsupply Co,Medium,2023,2,February,1,388,572234.04,24,32,8,1,286
Laptop,Computing,North,Techcorp India,Low,2023,3,March,1,322,192858.68,33,43,10,1,83
Keyboard,Accessories,East,Quickship Asia,Medium,2023,3,March,1,213,93259.92,22,22,0,0,252
Headphones,Audio,North,Globalparts Ltd,Medium,2023,3,March,1,73,109376.63,37,37,0,0,495
Speaker,Audio,South,Quickship Asia,Medium,2023,3,March,1,127,30727.65,35,40,5,1,106
Keyboard,Accessories,West,Globalparts Ltd,Medium,2023,3,March,1,166,277815.94,32,37,5,1,864
Phone,Mobile,South,Reliablegoods,Medium,2023,3,March,1,493,879595.81,42,42,0,0,294
Speaker,Audio,North,Fastsupply Co,Medium,2023,3,March,1,478,715360.46,39,39,0,0,852
Headphones,Audio,North,Globalparts Ltd,Medium,2023,3,March,1,313,486042.05,14,14,0,0,865
Printer,Imaging,West,Quickship Asia,Medium,2023,3,March,1,334,174287.88,17,17,0,0,472
Phone,Mobile,West,Quickship Asia,Medium,2023,3,March,1,64,32309.76,12,12,0,0,753
Monitor,Computing,West,Reliablegoods,Medium,2023,3,March,1,137,77954.37,39,39,0,0,953
Speaker,Audio,South,Reliablegoods,Medium,2023,3,March,1,76,94483.96,34,34,0,0,372
Speaker,Audio,West,Globalparts Ltd,Medium,2023,3,March,1,90,174657.6,4,4,0,0,102
Laptop,Computing,Central,Globalparts Ltd,Medium,2023,3,March,1,137,158332.27,41,41,0,0,540
Printer,Imaging,South,Quickship Asia,Medium,2023,3,March,1,326,491754.7,23,23,0,0,803
Camera,Imaging,South,Quickship Asia,Medium,2023,3,March,1,485,863232.1,20,20,0,0,330
Printer,Imaging,Central,Globalparts Ltd,Medium,2023,3,March,1,262,447878.52,9,9,0,0,243
Laptop,Computing,Central,Techcorp India,Low,2023,3,March,1,55,49636.95,41,41,0,0,697
Tablet,Mobile,West,Quickship Asia,Medium,2023,3,March,1,406,62296.64,37,44,7,1,594
Tablet,Mobile,West,Reliablegoods,Medium,2023,3,March,1,176,245143.36,21,21,0,0,437
Phone,Mobile,West,Techcorp India,Low,2023,3,March,1,311,586922.31,40,40,0,0,200
Camera,Imaging,Central,Quickship Asia,Medium,2023,3,March,1,414,487046.16,24,24,0,0,313
Headphones,Audio,East,Globalparts Ltd,Medium,2023,3,March,1,109,182548.84,33,33,0,0,773
Mouse,Accessories,East,Globalparts Ltd,Medium,2023,3,March,1,298,475965.6,32,32,0,0,268
Speaker,Audio,North,Quickship Asia,Medium,2023,3,March,1,66,126995.88,27,27,0,0,815
Keyboard,Accessories,East,Globalparts Ltd,Medium,2023,3,March,1,394,21090.82,20,28,8,1,304
Phone,Mobile,South,Techcorp India,Low,2023,3,March,1,165,80251.05,9,9,0,0,415
Keyboard,Accessories,North,Quickship Asia,Medium,2023,3,March,1,399,214346.79,15,19,4,1,50
Keyboard,Accessories,South,Reliablegoods,Medium,2023,3,March,1,186,12205.32,23,30,7,1,445
Mouse,Accessories,North,Reliablegoods,Medium,2023,3,March,1,213,282523.2,14,24,10,1,472
Phone,Mobile,North,Fastsupply Co,Medium,2023,3,March,1,29,30304.42,37,37,0,0,581
Monitor,Computing,South,Fastsupply Co,Medium,2023,3,March,1,370,100436.5,43,43,0,0,207
Laptop,Computing,Central,Quickship Asia,Medium,2023,3,March,1,269,179210.49,13,13,0,0,108
Monitor,Computing,Central,Techcorp India,Low,2023,3,March,1,17,2813.33,15,15,0,0,833
Monitor,Computing,North,Globalparts Ltd,Medium,2023,3,March,1,159,295226.43,22,22,0,0,43
Speaker,Audio,Central,Globalparts Ltd,Medium,2023,3,March,1,486,870226.74,24,24,0,0,852
Laptop,Computing,North,Techcorp India,Low,2023,3,March,1,410,73180.9,39,39,0,0,36
Tablet,Mobile,North,Quickship Asia,Medium,2023,3,March,1,327,345661.89,42,44,2,1,251
Keyboard,Accessories,West,Reliablegoods,Medium,2023,3,March,1,435,135515.55,25,39,14,1,701
Phone,Mobile,South,Fastsupply Co,Medium,2023,3,March,1,72,77135.76,10,10,0,0,934
Headphones,Audio,South,Fastsupply Co,Medium,2023,3,March,1,120,97714.8,43,43,0,0,168
Speaker,Audio,West,Quickship Asia,Medium,2023,3,March,1,391,531322.08,3,3,0,0,183
Keyboard,Accessories,East,Techcorp India,Low,2023,3,March,1,358,295554.06,21,31,10,1,261
Headphones,Audio,South,Reliablegoods,Medium,2023,3,March,1,174,262045.74,5,9,4,1,7
Tablet,Mobile,South,Reliablegoods,Medium,2023,3,March,1,450,425713.5,19,19,0,0,741
Speaker,Audio,Central,Reliablegoods,Medium,2023,3,March,1,469,75105.66,18,18,0,0,683
Headphones,Audio,North,Reliablegoods,Medium,2023,3,March,1,240,75266.4,41,41,0,0,157
Headphones,Audio,East,Globalparts Ltd,Medium,2023,3,March,1,251,179068.42,36,36,0,0,61
Speaker,Audio,East,Fastsupply Co,Medium,2023,3,March,1,45,80159.85,23,33,10,1,238
Camera,Imaging,Central,Techcorp India,Low,2023,3,March,1,81,12244.77,43,43,0,0,866
Camera,Imaging,West,Quickship Asia,Medium,2023,3,March,1,296,452492.24,19,31,12,1,360
Camera,Imaging,East,Quickship Asia,Medium,2023,3,March,1,52,70827.64,3,3,0,0,962
Laptop,Computing,East,Quickship Asia,Medium,2023,3,March,1,292,117772.36,12,19,7,1,364
Laptop,Computing,West,Globalparts Ltd,Medium,2023,3,March,1,445,755084.9,37,37,0,0,716
Speaker,Audio,West,Fastsupply Co,Medium,2023,3,March,1,439,76623.06,35,35,0,0,161
Phone,Mobile,East,Techcorp India,Low,2023,3,March,1,161,144135.25,15,15,0,0,54
Monitor,Computing,Central,Quickship Asia,Medium,2023,3,March,1,398,488763.9,3,3,0,0,837
Headphones,Audio,East,Fastsupply Co,Medium,2023,3,March,1,136,134574.72,11,11,0,0,979
Monitor,Computing,Central,Quickship Asia,Medium,2023,3,March,1,208,183406.08,10,10,0,0,835
Printer,Imaging,North,Techcorp India,Low,2023,3,March,1,240,460864.8,6,11,5,1,187
Printer,Imaging,North,Quickship Asia,Medium,2023,3,March,1,431,614623.24,20,20,0,0,369
Printer,Imaging,Central,Quickship Asia,Medium,2023,3,March,1,63,55430.55,34,34,0,0,338
Camera,Imaging,Central,Globalparts Ltd,Medium,2023,3,March,1,221,34617.44,39,46,7,1,660
Mouse,Accessories,North,Techcorp India,Low,2023,3,March,1,114,135394.38,29,29,0,0,953
Keyboard,Accessories,North,Quickship Asia,Medium,2023,3,March,1,499,660631.09,15,15,0,0,356
Phone,Mobile,East,Reliablegoods,Medium,2023,3,March,1,262,163283.64,39,39,0,0,392
Printer,Imaging,Central,Fastsupply Co,Medium,2023,3,March,1,18,16408.98,5,5,0,0,246
Phone,Mobile,North,Reliablegoods,Medium,2023,3,March,1,326,454743.92,39,39,0,0,720
Printer,Imaging,West,Techcorp India,Low,2023,3,March,1,224,20160.0,18,18,0,0,925
Monitor,Computing,West,Reliablegoods,Medium,2023,4,April,2,490,963452.7,18,18,0,0,206
Headphones,Audio,South,Fastsupply Co,Medium,2023,4,April,2,43,70702.75,25,25,0,0,401
Tablet,Mobile,East,Quickship Asia,Medium,2023,4,April,2,200,83470.0,40,45,5,1,714
Tablet,Mobile,South,Techcorp India,Low,2023,4,April,2,173,177425.34,43,46,3,1,159
Monitor,Computing,South,Quickship Asia,Medium,2023,4,April,2,372,312130.32,23,33,10,1,675
Camera,Imaging,East,Fastsupply Co,Medium,2023,4,April,2,124,239308.84,41,41,0,0,130
Laptop,Computing,West,Quickship Asia,Medium,2023,4,April,2,194,287915.4,38,38,0,0,974
Keyboard,Accessories,South,Reliablegoods,Medium,2023,4,April,2,444,404119.92,21,35,14,1,867
Speaker,Audio,East,Quickship Asia,Medium,2023,4,April,2,420,810831.0,23,32,9,1,504
Laptop,Computing,Central,Quickship Asia,Medium,2023,4,April,2,450,381217.5,25,25,0,0,929
Mouse,Accessories,East,Globalparts Ltd,Medium,2023,4,April,2,240,171532.8,29,29,0,0,102
Tablet,Mobile,East,Quickship Asia,Medium,2023,4,April,2,353,360232.97,10,21,11,1,661
Mouse,Accessories,East,Globalparts Ltd,Medium,2023,4,April,2,20,6754.6,40,50,10,1,709
Speaker,Audio,South,Fastsupply Co,Medium,2023,4,April,2,141,217003.23,7,7,0,0,20
Camera,Imaging,Central,Reliablegoods,Medium,2023,4,April,2,334,315960.66,26,26,0,0,757
Laptop,Computing,West,Techcorp India,Low,2023,4,April,2,342,662566.86,15,17,2,1,690
Speaker,Audio,South,Techcorp India,Low,2023,4,April,2,118,197398.66,23,23,0,0,92
Monitor,Computing,North,Globalparts Ltd,Medium,2023,4,April,2,211,324612.95,11,11,0,0,729
Camera,Imaging,Central,Quickship Asia,Medium,2023,4,April,2,200,130794.0,38,38,0,0,286
Headphones,Audio,Central,Fastsupply Co,Medium,2023,4,April,2,206,42471.02,41,41,0,0,213
Camera,Imaging,East,Reliablegoods,Medium,2023,4,April,2,116,68536.28,19,19,0,0,676
Camera,Imaging,Central,Globalparts Ltd,Medium,2023,4,April,2,333,53173.44,34,34,0,0,607
Headphones,Audio,South,Fastsupply Co,Medium,2023,4,April,2,113,116230.67,28,34,6,1,839
Laptop,Computing,South,Reliablegoods,Medium,2023,4,April,2,490,156613.8,26,26,0,0,701
Headphones,Audio,Central,Globalparts Ltd,Medium,2023,4,April,2,320,211964.8,28,28,0,0,925
Laptop,Computing,South,Techcorp India,Low,2023,4,April,2,397,184533.54,25,25,0,0,849
Printer,Imaging,North,Techcorp India,Low,2023,4,April,2,101,93272.49,7,7,0,0,972
Laptop,Computing,West,Fastsupply Co,Medium,2023,4,April,2,361,650771.09,17,29,12,1,331
Camera,Imaging,West,Reliablegoods,Medium,2023,4,April,2,72,113907.6,27,29,2,1,425
Monitor,Computing,North,Reliablegoods,Medium,2023,4,April,2,367,427441.23,25,25,0,0,202
Camera,Imaging,Central,Reliablegoods,Medium,2023,4,April,2,83,29743.05,23,24,1,1,319
Mouse,Accessories,West,Quickship Asia,Medium,2023,4,April,2,476,400882.44,37,37,0,0,274
Monitor,Computing,Central,Reliablegoods,Medium,2023,4,April,2,354,400214.7,26,26,0,0,424
Tablet,Mobile,West,Fastsupply Co,Medium,2023,4,April,2,359,205800.34,27,27,0,0,48
Speaker,Audio,Central,Techcorp India,Low,2023,4,April,2,486,396162.9,37,37,0,0,624
Mouse,Accessories,North,Globalparts Ltd,Medium,2023,4,April,2,40,23434.4,42,42,0,0,518
Phone,Mobile,South,Quickship Asia,Medium,2023,4,April,2,436,38381.08,36,36,0,0,539
Phone,Mobile,South,Quickship Asia,Medium,2023,4,April,2,279,205118.01,20,21,1,1,381
Mouse,Accessories,East,Reliablegoods,Medium,2023,4,April,2,472,612835.36,17,17,0,0,121
Keyboard,Accessories,Central,Fastsupply Co,Medium,2023,4,April,2,178,132633.14,44,47,3,1,813
Tablet,Mobile,East,Quickship Asia,Medium,2023,4,April,2,230,389302.6,5,5,0,0,134
Headphones,Audio,South,Fastsupply Co,Medium,2023,4,April,2,319,628615.02,9,9,0,0,451
Phone,Mobile,North,Reliablegoods,Medium,2023,4,April,2,304,126655.52,9,20,11,1,673
Tablet,Mobile,South,Globalparts Ltd,Medium,2023,4,April,2,420,216270.6,12,12,0,0,659
Headphones,Audio,North,Techcorp India,Low,2023,4,April,2,144,164862.72,12,16,4,1,771
Headphones,Audio,South,Reliablegoods,Medium,2023,4,April,2,53,13980.87,26,26,0,0,499
Mouse,Accessories,East,Globalparts Ltd,Medium,2023,4,April,2,17,21430.2,42,42,0,0,82
Mouse,Accessories,West,Globalparts Ltd,Medium,2023,4,April,2,392,772494.8,21,22,1,1,188
Speaker,Audio,Central,Fastsupply Co,Medium,2023,4,April,2,431,224602.72,17,17,0,0,706
Printer,Imaging,North,Fastsupply Co,Medium,2023,4,April,2,224,296428.16,13,20,7,1,287
Speaker,Audio,West,Globalparts Ltd,Medium,2023,4,April,2,367,336638.09,5,5,0,0,96
Monitor,Computing,East,Techcorp India,Low,2023,4,April,2,57,49969.62,43,50,7,1,37
Printer,Imaging,Central,Reliablegoods,Medium,2023,4,April,2,418,739007.28,43,53,10,1,328
Headphones,Audio,South,Fastsupply Co,Medium,2023,4,April,2,148,266130.64,27,35,8,1,482
Keyboard,Accessories,North,Reliablegoods,Medium,2023,4,April,2,115,117247.1,10,10,0,0,43
Laptop,Computing,Central,Reliablegoods,Medium,2023,4,April,2,454,826388.96,41,41,0,0,551
Camera,Imaging,East,Reliablegoods,Medium,2023,4,April,2,305,558433.65,25,25,0,0,46
Tablet,Mobile,East,Quickship Asia,Medium,2023,4,April,2,206,382947.82,38,41,3,1,679
Keyboard,Accessories,Central,Globalparts Ltd,Medium,2023,4,April,2,229,151078.17,14,14,0,0,231
Printer,Imaging,West,Fastsupply Co,Medium,2023,4,April,2,474,843501.96,41,47,6,1,234
Mouse,Accessories,North,Techcorp India,Low,2023,4,April,2,25,34720.5,36,36,0,0,173
Monitor,Computing,South,Globalparts Ltd,Medium,2023,4,April,2,97,45278.63,35,35,0,0,816
Laptop,Computing,West,Quickship Asia,Medium,2023,4,April,2,453,805624.26,29,29,0,0,694
Keyboard,Accessories,South,Reliablegoods,Medium,2023,4,April,2,290,242210.9,34,34,0,0,906
Headphones,Audio,Central,Fastsupply Co,Medium,2023,4,April,2,123,72940.23,3,3,0,0,483
Tablet,Mobile,Central,Quickship Asia,Medium,2023,4,April,2,323,241726.74,33,33,0,0,55
Mouse,Accessories,East,Globalparts Ltd,Medium,2023,4,April,2,23,43568.44,17,17,0,0,958
Keyboard,Accessories,East,Quickship Asia,Medium,2023,4,April,2,343,177722.02,41,41,0,0,303
Phone,Mobile,Central,Techcorp India,Low,2023,4,April,2,336,459711.84,15,18,3,1,598
Laptop,Computing,West,Globalparts Ltd,Medium,2023,4,April,2,276,159861.96,8,8,0,0,968
Keyboard,Accessories,East,Techcorp India,Low,2023,4,April,2,61,99414.14,20,20,0,0,556
Monitor,Computing,East,Quickship Asia,Medium,2023,4,April,2,249,260800.11,15,15,0,0,168
Speaker,Audio,South,Globalparts Ltd,Medium,2023,4,April,2,137,115103.29,16,22,6,1,799
Camera,Imaging,East,Quickship Asia,Medium,2023,4,April,2,333,29327.31,30,31,1,1,663
Keyboard,Accessories,North,Techcorp India,Low,2023,4,April,2,151,123798.86,41,41,0,0,532
Laptop,Computing,North,Globalparts Ltd,Medium,2023,4,April,2,11,3131.26,23,27,4,1,228
Mouse,Accessories,South,Techcorp India,Low,2023,4,April,2,107,32178.11,26,26,0,0,753
Laptop,Computing,East,Fastsupply Co,Medium,2023,4,April,2,289,34853.4,38,38,0,0,602
Laptop,Computing,West,Globalparts Ltd,Medium,2023,4,April,2,249,447403.2,38,38,0,0,614
Speaker,Audio,West,Reliablegoods,Medium,2023,5,May,2,296,72511.12,14,14,0,0,334
Printer,Imaging,West,Techcorp India,Low,2023,5,May,2,384,650465.28,4,4,0,0,863
Laptop,Computing,Central,Techcorp India,Low,2023,5,May,2,437,258791.4,11,11,0,0,117
Keyboard,Accessories,North,Globalparts Ltd,Medium,2023,5,May,2,244,389219.04,42,55,13,1,982
Headphones,Audio,Central,Fastsupply Co,Medium,2023,5,May,2,455,602802.2,26,26,0,0,401
Tablet,Mobile,North,Reliablegoods,Medium,2023,5,May,2,190,147650.9,28,28,0,0,573
Phone,Mobile,South,Quickship Asia,Medium,2023,5,May,2,376,161443.12,31,31,0,0,404
Speaker,Audio,North,Techcorp India,Low,2023,5,May,2,419,312134.05,41,41,0,0,862
Headphones,Audio,Central,Reliablegoods,Medium,2023,5,May,2,455,44471.7,16,17,1,1,278
Mouse,Accessories,East,Quickship Asia,Medium,2023,5,May,2,123,43101.66,21,22,1,1,175
Phone,Mobile,South,Globalparts Ltd,Medium,2023,5,May,2,137,95834.24,43,43,0,0,921
Tablet,Mobile,East,Reliablegoods,Medium,2023,5,May,2,103,84382.75,33,33,0,0,962
Headphones,Audio,North,Fastsupply Co,Medium,2023,5,May,2,368,106867.2,13,13,0,0,809
Speaker,Audio,South,Quickship Asia,Medium,2023,5,May,2,437,572133.51,26,26,0,0,908
Headphones,Audio,West,Techcorp India,Low,2023,5,May,2,304,236034.72,11,16,5,1,284
Headphones,Audio,South,Reliablegoods,Medium,2023,5,May,2,66,17593.62,41,41,0,0,566
Printer,Imaging,North,Quickship Asia,Medium,2023,5,May,2,31,9298.76,18,18,0,0,306
Headphones,Audio,West,Reliablegoods,Medium,2023,5,May,2,55,92082.1,41,41,0,0,527
Printer,Imaging,South,Fastsupply Co,Medium,2023,5,May,2,378,341269.74,41,41,0,0,673
Headphones,Audio,West,Fastsupply Co,Medium,2023,5,May,2,47,91191.75,11,16,5,1,431
Printer,Imaging,Central,Fastsupply Co,Medium,2023,5,May,2,13,14196.65,37,44,7,1,194
Speaker,Audio,South,Reliablegoods,Medium,2023,5,May,2,335,365273.95,10,10,0,0,600
Monitor,Computing,South,Quickship Asia,Medium,2023,5,May,2,476,937558.16,31,31,0,0,902
Monitor,Computing,East,Techcorp India,Low,2023,5,May,2,247,162886.62,39,39,0,0,211
Camera,Imaging,East,Reliablegoods,Medium,2023,5,May,2,254,214652.86,36,36,0,0,172
Tablet,Mobile,West,Reliablegoods,Medium,2023,5,May,2,122,52516.12,12,16,4,1,580
Tablet,Mobile,South,Techcorp India,Low,2023,5,May,2,234,425096.1,40,40,0,0,284
Mouse,Accessories,Central,Quickship Asia,Medium,2023,5,May,2,403,797935.97,25,25,0,0,590
Monitor,Computing,Central,Reliablegoods,Medium,2023,5,May,2,426,682690.56,31,31,0,0,649
Speaker,Audio,Central,Techcorp India,Low,2023,5,May,2,111,180877.83,8,8,0,0,219
Phone,Mobile,South,Quickship Asia,Medium,2023,5,May,2,277,490087.79,32,32,0,0,31
Printer,Imaging,North,Reliablegoods,Medium,2023,5,May,2,260,102273.6,42,45,3,1,300
Monitor,Computing,South,Reliablegoods,Medium,2023,5,May,2,92,145955.24,9,9,0,0,467
Speaker,Audio,South,Quickship Asia,Medium,2023,5,May,2,166,259648.9,10,10,0,0,252
Printer,Imaging,South,Techcorp India,Low,2023,5,May,2,324,350989.2,43,48,5,1,864
Camera,Imaging,West,Globalparts Ltd,Medium,2023,5,May,2,163,52425.69,13,25,12,1,229
Mouse,Accessories,West,Globalparts Ltd,Medium,2023,5,May,2,491,784411.78,7,7,0,0,657
Headphones,Audio,Central,Techcorp India,Low,2023,5,May,2,304,388995.36,28,41,13,1,119
Headphones,Audio,North,Reliablegoods,Medium,2023,5,May,2,274,102388.32,10,24,14,1,805
Laptop,Computing,Central,Fastsupply Co,Medium,2023,5,May,2,349,413774.4,38,38,0,0,809
Monitor,Computing,North,Fastsupply Co,Medium,2023,5,May,2,451,126636.29,32,32,0,0,204
Keyboard,Accessories,West,Fastsupply Co,Medium,2023,5,May,2,75,137388.0,22,34,12,1,190
Mouse,Accessories,South,Quickship Asia,Medium,2023,5,May,2,296,91028.88,28,28,0,0,960
Printer,Imaging,Central,Quickship Asia,Medium,2023,5,May,2,347,520031.55,32,32,0,0,94
Phone,Mobile,East,Reliablegoods,Medium,2023,5,May,2,209,131922.89,11,22,11,1,397
Tablet,Mobile,North,Reliablegoods,Medium,2023,5,May,2,139,62437.41,26,26,0,0,759
