order_id,date_id,product_id,supplier_id,region_id,quantity_ordered,unit_cost,total_cost,lead_time_days,actual_delivery_days,delay_days,is_delayed,warehouse_stock
ORD-00741,20230602,5,1,2,410,1389.39,569649.9,39,39,0,0,171
ORD-00604,20230603,6,5,5,464,1048.99,486731.36,11,11,0,0,695
ORD-01430,20230603,1,2,3,253,1813.58,458835.74,40,40,0,0,302
ORD-01907,20230604,3,4,2,147,460.4,67678.8,7,7,0,0,49
ORD-01738,20230604,7,5,3,222,1392.05,309035.1,40,40,0,0,235
ORD-00821,20230604,10,1,3,395,303.3,119803.5,15,15,0,0,384
ORD-01540,20230605,5,4,1,338,715.98,242001.24,38,38,0,0,104
ORD-01756,20230605,8,5,1,479,1087.66,520989.14,40,40,0,0,508
ORD-00100,20230605,2,5,3,468,1135.53,531428.04,29,29,0,0,591
ORD-01292,20230605,10,2,4,448,298.77,133848.96,44,44,0,0,624
ORD-01567,20230605,5,5,5,177,1530.89,270967.53,41,41,0,0,642
ORD-01076,20230606,6,3,5,455,1361.42,619446.1,16,16,0,0,360
ORD-00482,20230606,3,5,4,411,1921.21,789617.31,21,21,0,0,214
ORD-01266,20230607,9,4,2,165,857.24,141444.6,31,37,6,1,84
ORD-01847,20230608,5,1,4,22,1826.21,40176.62,28,28,0,0,449
ORD-01635,20230608,5,4,1,216,744.61,160835.76,44,44,0,0,258
ORD-01727,20230608,7,1,5,19,1308.53,24862.07,43,43,0,0,500
ORD-00843,20230608,10,1,3,411,1143.96,470167.56,14,25,11,1,30
ORD-01669,20230608,4,2,1,378,1483.22,560657.16,8,12,4,1,972
ORD-01392,20230608,8,4,5,97,865.35,83938.95,28,28,0,0,131
ORD-00550,20230609,3,1,5,103,575.25,59250.75,21,21,0,0,841
ORD-00387,20230609,5,2,3,82,253.83,20814.06,7,13,6,1,758
ORD-00904,20230609,10,4,1,444,255.92,113628.48,18,20,2,1,990
ORD-01638,20230609,5,5,3,181,886.24,160409.44,39,39,0,0,866
ORD-00154,20230609,9,3,3,472,1033.63,487873.36,30,30,0,0,296
ORD-01444,20230610,2,3,4,255,621.65,158520.75,6,18,12,1,1
ORD-00880,20230610,6,1,3,391,1064.36,416164.76,34,34,0,0,711
ORD-01912,20230610,2,2,4,348,1869.96,650746.08,18,18,0,0,304
ORD-00872,20230610,5,5,5,333,1374.36,457661.88,10,20,10,1,784
ORD-00679,20230610,6,5,1,127,235.33,29886.91,22,22,0,0,878
ORD-01291,20230610,10,1,1,339,1643.07,557000.73,9,9,0,0,977
ORD-01038,20230610,10,2,3,80,1360.94,108875.2,5,5,0,0,191
ORD-01750,20230611,4,2,1,288,142.28,40976.64,11,11,0,0,562
ORD-01455,20230611,3,4,4,103,1509.0,155427.0,42,42,0,0,675
ORD-01724,20230611,8,1,1,67,567.36,38013.12,33,33,0,0,897
ORD-01160,20230613,10,1,1,302,1070.42,323266.84,32,32,0,0,943
ORD-01904,20230614,2,5,5,440,1299.67,571854.8,3,3,0,0,532
ORD-00636,20230615,8,5,1,466,1477.15,688351.9,18,19,1,1,67
ORD-00976,20230616,10,2,1,462,1184.22,547109.64,8,8,0,0,454
ORD-00673,20230616,6,4,4,398,123.23,49045.54,4,4,0,0,991
ORD-01883,20230616,6,3,4,209,1374.53,287276.77,19,27,8,1,259
ORD-01272,20230616,10,3,4,94,1597.99,150211.06,31,31,0,0,261
ORD-00838,20230618,9,1,3,312,1708.23,532967.76,15,15,0,0,512
ORD-01622,20230619,3,4,4,18,487.3,8771.4,21,21,0,0,712
ORD-01747,20230620,5,2,2,371,1592.01,590635.71,35,45,10,1,379
ORD-01152,20230621,7,5,1,39,1707.48,66591.72,30,30,0,0,789
ORD-01570,20230621,8,3,5,216,511.79,110546.64,41,41,0,0,761
ORD-00902,20230621,3,5,3,330,433.68,143114.4,32,32,0,0,750
ORD-01848,20230621,9,3,3,308,1637.89,504470.12,12,12,0,0,993
ORD-01412,20230621,8,4,4,152,65.99,10030.48,34,34,0,0,232
ORD-01419,20230622,8,1,3,150,99.67,14950.5,32,44,12,1,589
ORD-01693,20230622,7,1,5,82,663.05,54370.1,43,43,0,0,475
ORD-00385,20230622,2,3,5,410,1771.42,726282.2,32,32,0,0,329
ORD-01710,20230623,7,4,5,250,1580.66,395165.0,29,29,0,0,870
ORD-01731,20230623,6,1,3,167,1531.46,255753.82,15,24,9,1,592
ORD-00703,20230624,4,5,2,482,1401.93,675730.26,3,3,0,0,701
ORD-01562,20230625,6,5,2,411,219.81,90341.91,31,31,0,0,208
ORD-00152,20230625,9,3,4,251,343.56,86233.56,44,44,0,0,561
ORD-00799,20230626,7,3,5,179,1436.43,257120.97,39,39,0,0,436
ORD-00947,20230627,5,4,2,299,1185.68,354518.32,17,17,0,0,760
ORD-01776,20230628,6,1,2,416,1039.89,432594.24,3,3,0,0,417
ORD-00501,20230629,8,1,5,184,919.27,169145.68,44,57,13,1,574
ORD-01469,20230630,6,3,4,255,1806.3,460606.5,40,40,0,0,721
ORD-00810,20230630,7,5,4,323,1727.14,557866.22,41,43,2,1,569
ORD-00846,20230630,9,5,2,114,1831.22,208759.08,29,29,0,0,439
ORD-01014,20230701,6,5,2,42,117.74,4945.08,10,10,0,0,65
ORD-00712,20230701,2,1,4,159,559.43,88949.37,22,22,0,0,89
ORD-00129,20230701,9,1,5,245,1382.7,338761.5,18,19,1,1,526
ORD-00337,20230701,5,5,5,71,483.06,34297.26,13,13,0,0,641
ORD-01361,20230702,7,4,5,181,692.15,125279.15,32,32,0,0,645
ORD-00950,20230702,10,3,2,138,1383.01,190855.38,39,45,6,1,29
ORD-00542,20230702,10,1,2,33,1911.55,63081.15,44,44,0,0,684
ORD-01260,20230702,6,2,2,22,1849.71,40693.62,25,25,0,0,866
ORD-01864,20230703,4,1,2,499,131.55,65643.45,31,31,0,0,958
ORD-01068,20230704,6,3,5,344,385.15,132491.6,22,22,0,0,615
ORD-01002,20230704,10,1,1,417,1446.49,603186.33,13,18,5,1,569
ORD-00984,20230704,6,5,5,134,266.52,35713.68,34,44,10,1,290
ORD-01102,20230704,1,5,3,147,1676.57,246455.79,18,18,0,0,826
ORD-01629,20230705,3,3,2,23,380.65,8754.95,44,44,0,0,666
ORD-00256,20230705,2,2,1,205,1378.85,282664.25,24,24,0,0,627
ORD-00767,20230705,3,5,4,246,1616.36,397624.56,7,7,0,0,653
ORD-00476,20230705,1,4,4,167,156.83,26190.61,32,34,2,1,511
ORD-01293,20230706,9,1,4,141,1725.7,243323.7,31,45,14,1,216
ORD-01905,20230706,1,1,5,483,655.28,316500.24,19,19,0,0,597
ORD-01786,20230707,5,1,5,402,813.95,327207.9,29,29,0,0,377
ORD-01917,20230707,4,3,4,208,1093.06,227356.48,40,40,0,0,387
ORD-01822,20230707,1,3,3,280,1053.33,294932.4,38,38,0,0,398
ORD-00921,20230708,8,3,3,407,1319.19,536910.33,28,28,0,0,716
ORD-01057,20230708,2,4,4,302,1986.65,599968.3,21,21,0,0,103
ORD-00140,20230708,6,5,2,297,1457.51,432880.47,29,29,0,0,221
ORD-00077,20230710,4,4,1,344,1340.1,460994.4,24,24,0,0,674
ORD-00661,20230710,3,4,1,448,1354.91,606999.68,14,14,0,0,995
ORD-01964,20230710,7,1,4,112,1281.19,143493.28,21,21,0,0,516
ORD-00166,20230710,1,5,4,491,1734.71,851742.61,20,29,9,1,863
ORD-00510,20230710,8,3,3,222,78.34,17391.48,4,12,8,1,332
ORD-01620,20230711,9,5,4,156,1292.92,201695.52,21,28,7,1,110
ORD-00161,20230711,4,1,1,261,895.87,233822.07,10,20,10,1,924
ORD-01609,20230711,1,1,1,186,254.29,47297.94,42,42,0,0,515
ORD-01335,20230712,3,5,4,12,1619.05,19428.6,29,29,0,0,191
ORD-01749,20230712,2,2,5,101,1147.48,115895.48,10,15,5,1,613
ORD-00711,20230712,2,4,5,475,1193.6,566960.0,32,46,14,1,478
ORD-00979,20230713,4,3,3,380,875.6,332728.0,16,16,0,0,246
ORD-00449,20230714,7,4,2,113,566.07,63965.91,12,26,14,1,670
ORD-01188,20230715,1,4,2,254,1469.03,373133.62,18,18,0,0,272
ORD-00032,20230715,1,3,5,121,253.9,30721.9,39,39,0,0,830
ORD-00067,20230716,2,4,4,182,1233.31,224462.42,33,33,0,0,335
ORD-01885,20230716,5,3,1,36,1194.13,42988.68,36,36,0,0,465
ORD-01742,20230716,7,3,1,341,1375.63,469089.83,23,23,0,0,762
ORD-00041,20230717,9,5,2,376,1925.64,724040.64,38,38,0,0,105
ORD-00801,20230717,6,5,4,464,269.95,125256.8,43,43,0,0,245
ORD-00325,20230717,7,2,4,150,853.59,128038.5,17,31,14,1,547
ORD-00145,20230718,9,5,2,66,1490.91,98400.06,23,23,0,0,134
ORD-00202,20230718,6,4,1,214,944.37,202095.18,32,35,3,1,898
ORD-00571,20230718,10,2,4,353,1908.81,673809.93,28,28,0,0,497
ORD-01520,20230718,4,1,5,66,1819.85,120110.1,33,33,0,0,182
ORD-00581,20230719,1,1,1,199,294.77,58659.23,5,6,1,1,276
ORD-00057,20230719,10,1,4,299,1442.11,431190.89,17,31,14,1,522
ORD-00747,20230719,3,4,3,349,556.12,194085.88,28,28,0,0,206
ORD-00684,20230720,8,3,4,176,122.84,21619.84,21,21,0,0,434
ORD-00216,20230720,3,1,5,248,1743.53,432395.44,4,6,2,1,293
ORD-00071,20230720,9,1,3,87,503.51,43805.37,10,10,0,0,307
ORD-00367,20230720,7,3,2,29,148.66,4311.14,21,21,0,0,193
ORD-01139,20230721,1,1,5,132,967.22,127673.04,42,42,0,0,78
ORD-01853,20230721,1,5,5,228,293.24,66858.72,29,29,0,0,715
ORD-00042,20230721,7,2,5,499,1117.44,557602.56,40,40,0,0,832
ORD-01594,20230722,3,1,4,349,211.2,73708.8,36,36,0,0,508
ORD-00584,20230723,10,5,4,395,1080.04,426615.8,23,23,0,0,82
ORD-01398,20230723,4,5,5,37,1197.74,44316.38,26,26,0,0,221
ORD-00409,20230724,9,5,2,462,355.03,164023.86,42,48,6,1,843
ORD-01692,20230724,4,3,4,453,273.36,123832.08,19,19,0,0,805
ORD-01723,20230724,9,3,5,144,818.26,117829.44,33,37,4,1,463
ORD-00368,20230724,1,5,4,25,1856.25,46406.25,38,38,0,0,529
ORD-01605,20230725,6,2,2,98,909.49,89130.02,10,10,0,0,880
ORD-01417,20230725,1,4,2,167,384.82,64264.94,15,15,0,0,160
ORD-01606,20230725,4,2,2,364,1989.39,724137.96,41,50,9,1,580
ORD-01521,20230725,9,5,4,292,1700.55,496560.6,20,20,0,0,422
ORD-00268,20230726,3,2,3,112,1509.3,169041.6,28,28,0,0,842
ORD-01658,20230726,5,4,5,407,267.59,108909.13,41,54,13,1,598
ORD-00419,20230726,7,1,5,424,859.57,364457.68,44,53,9,1,185
ORD-01018,20230726,4,2,3,37,986.25,36491.25,15,15,0,0,849
ORD-01543,20230727,3,2,3,176,1273.73,224176.48,37,37,0,0,825
ORD-00859,20230727,9,3,3,404,1271.98,513879.92,11,11,0,0,703
ORD-01029,20230728,5,1,2,280,1237.16,346404.8,21,21,0,0,513
ORD-00162,20230728,9,3,4,199,743.8,148016.2,17,17,0,0,714
ORD-00124,20230728,4,3,2,255,631.76,161098.8,28,28,0,0,750
ORD-00961,20230728,10,1,2,114,1962.92,223772.88,26,34,8,1,310
ORD-01524,20230729,4,3,5,142,1093.74,155311.08,20,31,11,1,243
ORD-01150,20230729,4,2,1,206,765.64,157721.84,40,40,0,0,643
ORD-01043,20230729,5,1,1,484,231.93,112254.12,37,37,0,0,647
ORD-00143,20230729,4,1,3,391,1199.11,468852.01,27,27,0,0,591
ORD-00404,20230729,6,5,2,235,1633.22,383806.7,28,28,0,0,419
ORD-01336,20230730,4,2,2,460,318.9,146694.0,44,44,0,0,915
ORD-01954,20230730,10,2,3,82,1048.81,86002.42,39,39,0,0,654
ORD-00506,20230731,4,1,2,241,1355.88,326767.08,26,40,14,1,793
ORD-01490,20230731,4,1,3,322,610.73,196655.06,4,4,0,0,489
ORD-00783,20230801,5,5,4,185,1598.1,295648.5,43,43,0,0,233
ORD-00159,20230801,1,1,2,290,188.8,54752.0,15,15,0,0,260
ORD-01893,20230801,8,2,5,396,111.16,44019.36,16,29,13,1,922
ORD-01054,20230802,1,4,3,316,293.16,92638.56,38,38,0,0,807
ORD-01235,20230802,4,4,1,188,119.39,22445.32,38,38,0,0,36
ORD-01555,20230803,8,5,2,316,1517.99,479684.84,7,7,0,0,782
ORD-00306,20230803,6,5,4,366,1367.51,500508.66,38,38,0,0,370
ORD-00907,20230803,8,2,1,38,1746.36,66361.68,19,19,0,0,213
ORD-00457,20230804,7,4,1,464,62.72,29102.08,41,43,2,1,386
ORD-01006,20230804,5,3,5,86,251.59,21636.74,23,23,0,0,49
ORD-00936,20230805,8,4,5,115,1070.91,123154.65,4,4,0,0,720
ORD-01763,20230807,1,4,4,25,1335.92,33398.0,37,44,7,1,144
ORD-01732,20230807,6,1,4,46,1558.61,71696.06,24,31,7,1,265
ORD-01522,20230807,2,2,3,468,1006.37,470981.16,25,25,0,0,8
ORD-01503,20230808,3,3,1,202,1565.73,316277.46,7,7,0,0,969
ORD-01654,20230809,7,5,2,337,758.94,255762.78,27,38,11,1,958
ORD-00288,20230810,2,2,2,437,1662.15,726359.55,7,7,0,0,782
ORD-01319,20230811,2,5,5,40,444.06,17762.4,38,38,0,0,759
ORD-00598,20230811,5,4,4,302,114.98,34723.96,18,18,0,0,986
ORD-01788,20230811,3,4,1,195,1419.71,276843.45,39,39,0,0,24
ORD-01013,20230811,1,5,2,185,1807.94,334468.9,10,10,0,0,212
ORD-01634,20230812,2,2,5,409,1115.52,456247.68,20,20,0,0,798
ORD-01802,20230812,7,1,3,105,267.61,28099.05,26,26,0,0,648
ORD-01206,20230813,7,3,3,308,1490.94,459209.52,11,23,12,1,914
ORD-01739,20230814,4,2,3,317,1049.54,332704.18,36,36,0,0,670
ORD-01945,20230815,4,5,3,22,451.75,9938.5,18,24,6,1,144
ORD-01402,20230815,10,1,4,391,1923.42,752057.22,25,39,14,1,505
ORD-01792,20230815,2,3,4,286,887.99,253965.14,30,32,2,1,235
ORD-00108,20230816,5,2,2,433,1447.6,626810.8,17,17,0,0,552
ORD-01584,20230816,3,3,1,498,1570.92,782318.16,27,27,0,0,678
ORD-01281,20230816,6,5,2,239,235.07,56181.73,39,39,0,0,323
ORD-00715,20230817,4,3,2,100,300.61,30061.0,7,18,11,1,9
ORD-01861,20230817,10,3,3,385,1423.49,548043.65,11,20,9,1,179
ORD-01436,20230817,7,1,1,343,862.35,295786.05,18,18,0,0,565
ORD-00920,20230818,7,4,4,499,1257.73,627607.27,28,28,0,0,986
ORD-00997,20230819,2,2,2,29,1352.22,39214.38,24,24,0,0,293
ORD-00555,20230819,6,1,2,289,793.4,229292.6,38,38,0,0,935
ORD-01075,20230821,5,3,1,205,461.31,94568.55,8,8,0,0,868
ORD-01320,20230822,3,4,5,323,1907.65,616170.95,15,15,0,0,834
ORD-01910,20230822,1,4,2,186,1136.0,211296.0,36,36,0,0,486
ORD-01031,20230824,7,1,2,450,490.24,220608.0,35,35,0,0,333
ORD-00052,20230824,5,2,4,272,621.2,168966.4,15,18,3,1,985
ORD-00450,20230824,4,2,2,170,1436.97,244284.9,15,15,0,0,842
ORD-01153,20230825,7,2,5,488,1700.26,829726.88,9,9,0,0,386
ORD-01579,20230825,1,1,2,137,1691.76,231771.12,9,9,0,0,155
ORD-00522,20230825,7,1,4,249,1722.94,429012.06,10,10,0,0,169
ORD-00435,20230827,10,2,5,55,1023.52,56293.6,6,6,0,0,370
ORD-01123,20230827,3,2,1,37,1235.03,45696.11,37,37,0,0,8
ORD-01238,20230827,9,3,1,328,85.17,27935.76,23,23,0,0,230
ORD-01714,20230827,1,2,4,62,1910.48,118449.76,29,29,0,0,763
ORD-00836,20230827,1,1,1,147,1084.42,159409.74,42,42,0,0,260
ORD-00521,20230828,3,1,1,209,966.46,201990.14,35,35,0,0,698
ORD-01946,20230828,7,2,2,404,1665.47,672849.88,7,7,0,0,273
ORD-01736,20230828,5,5,3,308,1418.8,436990.4,28,37,9,1,910
ORD-00959,20230829,2,3,2,461,1756.13,809575.93,21,21,0,0,846
ORD-01004,20230829,10,3,2,46,532.05,24474.3,13,13,0,0,915
ORD-01774,20230830,5,1,1,39,247.47,9651.33,44,56,12,1,636
ORD-00943,20230830,4,1,2,317,284.49,90183.33,7,7,0,0,0
ORD-00356,20230830,6,4,2,249,1702.9,424022.1,31,31,0,0,330
ORD-00514,20230830,7,3,5,91,1740.05,158344.55,23,23,0,0,797
ORD-00195,20230831,7,2,4,473,1555.57,735784.61,29,43,14,1,976
ORD-00488,20230831,2,1,5,324,1467.61,475505.64,21,21,0,0,962
ORD-01887,20230831,10,5,2,155,976.4,151342.0,20,27,7,1,412
ORD-01475,20230831,3,4,4,482,1672.77,806275.14,18,23,5,1,503
ORD-00240,20230901,6,4,4,321,1869.99,600266.79,39,48,9,1,32
ORD-01237,20230901,10,2,2,335,1539.87,515856.45,23,23,0,0,260
ORD-00331,20230901,9,1,1,56,773.66,43324.96,39,51,12,1,520
ORD-01306,20230902,7,4,1,459,1147.88,526876.92,43,43,0,0,341
ORD-00735,20230902,9,2,4,471,991.48,466987.08,16,16,0,0,390
ORD-01557,20230902,3,4,4,61,476.65,29075.65,38,38,0,0,84
ORD-01327,20230902,10,5,3,290,691.16,200436.4,22,22,0,0,86
ORD-00236,20230902,6,1,3,62,1761.54,109215.48,41,41,0,0,245
ORD-00263,20230903,10,1,2,449,1925.12,864378.88,29,29,0,0,854
ORD-00562,20230904,5,5,3,237,1249.43,296114.91,25,27,2,1,464
ORD-00477,20230904,10,4,5,282,872.03,245912.46,15,15,0,0,777
ORD-01132,20230905,8,5,4,407,1194.91,486328.37,16,16,0,0,703
ORD-00130,20230905,2,2,5,136,1383.56,188164.16,13,13,0,0,435
ORD-00923,20230905,1,5,2,440,518.61,228188.4,44,44,0,0,37
ORD-01394,20230905,10,1,3,378,1129.31,426879.18,20,21,1,1,225
ORD-00208,20230905,10,2,1,271,1923.39,521238.69,27,27,0,0,909
ORD-00416,20230905,7,2,3,355,111.32,39518.6,33,33,0,0,259
ORD-00504,20230905,7,1,4,366,1062.83,388995.78,37,37,0,0,722
ORD-01000,20230905,10,5,4,372,1592.16,592283.52,10,10,0,0,287
ORD-00008,20230907,9,5,2,337,1966.89,662841.93,21,21,0,0,844
ORD-01442,20230907,10,4,1,58,1591.87,92328.46,33,33,0,0,682
ORD-01380,20230908,6,4,4,338,961.12,324858.56,34,34,0,0,12
ORD-01112,20230908,4,2,5,326,755.45,246276.7,19,19,0,0,917
ORD-01115,20230908,3,4,1,349,1422.63,496497.87,36,39,3,1,74
ORD-01049,20230908,8,2,3,18,455.15,8192.7,22,22,0,0,415
ORD-01037,20230908,4,1,5,224,1811.44,405762.56,3,3,0,0,242
ORD-00525,20230909,1,1,4,441,498.12,219670.92,17,19,2,1,830
ORD-01559,20230909,7,4,5,47,352.92,16587.24,27,27,0,0,57
ORD-01888,20230909,6,1,2,191,1596.93,305013.63,26,38,12,1,536
ORD-01968,20230912,10,5,5,196,531.58,104189.68,23,23,0,0,409
ORD-00165,20230912,7,2,5,161,1391.42,224018.62,29,40,11,1,885
ORD-00420,20230912,3,3,4,403,1541.51,621228.53,20,20,0,0,408
ORD-01447,20230912,6,4,3,452,173.16,78268.32,16,16,0,0,758
ORD-01135,20230914,4,5,1,307,1146.64,352018.48,20,23,3,1,90
ORD-00885,20230915,3,2,2,462,310.41,143409.42,29,29,0,0,199
ORD-01921,20230915,4,1,3,259,904.96,234384.64,16,16,0,0,454
ORD-01061,20230915,10,1,2,71,1972.55,140051.05,20,20,0,0,112
ORD-00918,20230915,10,4,2,147,260.93,38356.71,4,4,0,0,210
ORD-01355,20230915,8,2,5,119,1001.05,119124.95,35,48,13,1,116
ORD-01114,20230915,2,5,1,191,1271.04,242768.64,25,36,11,1,11
ORD-00267,20230916,6,3,3,201,1121.07,225335.07,44,57,13,1,956
ORD-01258,20230916,5,1,3,32,752.32,24074.24,32,37,5,1,328
ORD-00779,20230916,8,5,5,355,1652.22,586538.1,44,44,0,0,502
ORD-00938,20230916,7,1,1,346,702.9,243203.4,40,40,0,0,294
ORD-00289,20230917,7,1,5,154,1670.0,257180.0,18,18,0,0,527
ORD-00209,20230917,5,2,1,257,674.95,173462.15,22,27,5,1,643
ORD-00864,20230917,3,4,1,476,991.32,471868.32,5,5,0,0,784
ORD-00528,20230918,8,4,5,186,1511.72,281179.92,44,44,0,0,104
ORD-00371,20230918,10,2,2,28,1368.96,38330.88,30,30,0,0,388
ORD-01095,20230919,1,1,1,286,1765.63,504970.18,16,28,12,1,864
ORD-00180,20230920,4,2,5,430,1420.83,610956.9,9,9,0,0,475
ORD-00287,20230920,4,1,4,161,431.7,69503.7,18,18,0,0,141
ORD-01321,20230921,1,2,2,113,915.78,103483.14,9,9,0,0,78
ORD-01429,20230921,7,5,3,273,827.74,225973.02,32,44,12,1,35
ORD-01943,20230922,2,1,5,88,1694.2,149089.6,9,21,12,1,591
ORD-01182,20230922,5,3,2,203,140.2,28460.6,40,40,0,0,627
ORD-00892,20230923,2,2,3,217,835.41,181283.97,33,33,0,0,777
ORD-01856,20230923,7,3,1,289,1864.53,538849.17,12,12,0,0,188
ORD-01284,20230924,3,2,4,177,1175.09,207990.93,37,38,1,1,701
ORD-01963,20230924,5,3,4,358,57.35,20531.3,42,55,13,1,765
ORD-00179,20230925,3,1,2,319,1781.35,568250.65,12,12,0,0,713
ORD-00444,20230926,4,1,4,302,1185.67,358072.34,19,19,0,0,336
ORD-00831,20230926,1,3,5,212,754.86,160030.32,42,42,0,0,686
ORD-01334,20230926,2,2,1,232,86.36,20035.52,30,30,0,0,579
ORD-00592,20230926,9,5,3,340,1473.49,500986.6,35,41,6,1,419
ORD-00610,20230926,5,1,1,306,848.31,259582.86,8,13,5,1,487
ORD-01816,20230927,6,2,2,201,1658.13,333284.13,4,4,0,0,112
ORD-01561,20230927,8,4,3,202,1230.42,248544.84,13,13,0,0,710
ORD-01078,20230927,6,2,4,479,1139.31,545729.49,24,24,0,0,609
ORD-00429,20230928,9,2,5,146,570.45,83285.7,43,43,0,0,483
ORD-01900,20230929,10,3,4,47,1579.79,74250.13,6,6,0,0,947
ORD-01040,20230929,3,3,2,416,921.96,383535.36,33,33,0,0,659
ORD-00220,20230930,8,1,3,466,618.26,288109.16,8,8,0,0,994
ORD-00447,20230930,8,1,2,340,1697.34,577095.6,32,32,0,0,638
ORD-00643,20230930,1,4,3,27,196.64,5309.28,6,6,0,0,824
ORD-00869,20231001,1,1,1,480,1210.16,580876.8,19,19,0,0,381
ORD-00374,20231001,3,4,3,175,727.21,127261.75,25,25,0,0,638
ORD-00169,20231002,2,2,5,148,276.55,40929.4,11,11,0,0,274
ORD-00314,20231002,7,2,3,162,620.71,100555.02,40,40,0,0,314
ORD-01161,20231002,1,3,4,394,720.95,284054.3,26,26,0,0,448
ORD-00255,20231002,8,5,1,352,489.22,172205.44,24,24,0,0,179
ORD-00258,20231003,8,5,4,89,1773.28,157821.92,29,29,0,0,485
ORD-01377,20231003,3,4,5,82,723.65,59339.3,40,40,0,0,582
ORD-00442,20231003,4,3,1,343,325.97,111807.71,8,9,1,1,312
ORD-00996,20231004,6,5,3,248,751.83,186453.84,13,13,0,0,95
ORD-00214,20231004,5,4,5,285,1807.82,515228.7,15,15,0,0,994
ORD-01971,20231004,4,4,2,69,1088.79,75126.51,12,12,0,0,22
ORD-01868,20231005,5,3,5,53,1305.59,69196.27,42,42,0,0,474
ORD-01902,20231005,6,2,4,348,1286.94,447855.12,38,40,2,1,167
ORD-00132,20231005,1,4,4,246,1566.99,385479.54,42,42,0,0,929
ORD-01218,20231005,2,3,1,375,1242.15,465806.25,4,4,0,0,409
ORD-01215,20231006,10,2,4,163,1908.97,311162.11,42,42,0,0,755
ORD-00841,20231007,8,1,5,80,776.58,62126.4,41,41,0,0,429
ORD-00970,20231007,3,2,3,220,1861.02,409424.4,41,48,7,1,38
ORD-00744,20231007,7,1,4,350,1141.72,399602.0,14,14,0,0,786
ORD-00163,20231008,3,2,3,448,1056.46,473294.08,28,29,1,1,772
ORD-00957,20231008,4,3,4,177,1896.34,335652.18,33,33,0,0,950
ORD-01689,20231008,8,3,1,275,764.59,210262.25,31,31,0,0,508
ORD-01325,20231008,5,2,4,219,1998.67,437708.73,13,13,0,0,841
ORD-01053,20231008,7,4,4,234,518.51,121331.34,26,27,1,1,15
ORD-00047,20231009,8,2,5,389,1323.72,514927.08,31,31,0,0,315
ORD-00699,20231010,10,1,2,229,1343.83,307737.07,38,38,0,0,567
ORD-00103,20231010,3,1,1,213,366.23,78006.99,8,10,2,1,536
ORD-00617,20231010,9,1,2,112,888.61,99524.32,16,19,3,1,240
ORD-01086,20231010,2,3,2,38,604.96,22988.48,4,13,9,1,717
ORD-00186,20231011,4,5,3,88,1064.89,93710.32,24,24,0,0,991
ORD-01563,20231011,6,4,1,200,121.21,24242.0,36,50,14,1,247
ORD-00992,20231012,8,5,5,390,1337.75,521722.5,40,40,0,0,113
ORD-00272,20231014,4,5,2,64,1332.69,85292.16,6,6,0,0,653
ORD-00641,20231015,5,2,5,124,1659.79,205813.96,10,11,1,1,517
ORD-00606,20231015,8,4,1,401,1163.43,466535.43,40,40,0,0,982
ORD-00982,20231016,7,5,4,220,1077.18,236979.6,42,42,0,0,764
ORD-00395,20231016,2,4,3,411,1524.13,626417.43,23,23,0,0,607
ORD-00150,20231017,6,2,2,96,637.71,61220.16,16,21,5,1,781
ORD-01416,20231017,7,4,5,161,75.5,12155.5,32,32,0,0,306
ORD-00461,20231018,4,5,1,32,687.04,21985.28,6,6,0,0,659
ORD-00686,20231018,9,5,1,170,270.62,46005.4,33,40,7,1,874
ORD-00426,20231018,5,5,3,413,1871.83,773065.79,18,18,0,0,7
ORD-00433,20231019,7,2,2,473,1133.27,536036.71,26,26,0,0,735
ORD-00622,20231019,1,5,2,372,1510.86,562039.92,7,7,0,0,141
ORD-01735,20231019,6,4,3,251,778.36,195368.36,4,4,0,0,232
ORD-00597,20231020,8,1,2,86,1739.53,149599.58,24,30,6,1,844
ORD-00279,20231021,1,5,4,466,883.64,411776.24,7,14,7,1,939
ORD-00432,20231021,5,3,5,230,1180.28,271464.4,20,20,0,0,774
ORD-00335,20231021,6,5,4,489,1004.0,490956.0,19,19,0,0,330
ORD-00672,20231021,8,1,5,351,1945.3,682800.3,17,17,0,0,399
ORD-01718,20231021,6,1,4,339,414.22,140420.58,33,33,0,0,329
ORD-00486,20231021,5,3,2,452,1149.54,519592.08,6,6,0,0,112
ORD-00247,20231022,7,3,5,295,1032.06,304457.7,15,15,0,0,70
ORD-00645,20231022,9,2,4,101,991.87,100178.87,33,33,0,0,517
ORD-01099,20231022,8,5,3,197,241.21,47518.37,20,26,6,1,857
ORD-01796,20231022,5,3,3,299,1005.16,300542.84,37,37,0,0,783
ORD-01523,20231022,9,5,4,122,122.25,14914.5,24,24,0,0,556
ORD-01141,20231023,4,2,1,296,1545.08,457343.68,29,29,0,0,926
ORD-01405,20231023,8,3,5,67,909.49,60935.83,16,16,0,0,150
ORD-01173,20231024,10,2,1,299,1820.35,544284.65,16,16,0,0,731
ORD-01863,20231024,8,4,4,365,515.86,188288.9,26,26,0,0,180
ORD-00019,20231024,7,5,2,101,919.0,92819.0,18,18,0,0,714
ORD-00933,20231024,10,3,2,65,486.45,31619.25,29,35,6,1,714
ORD-00817,20231025,1,4,5,262,514.27,134738.74,40,40,0,0,303
ORD-00373,20231025,10,5,5,401,1472.56,590496.56,7,21,14,1,449
ORD-00545,20231025,2,2,1,400,446.66,178664.0,24,24,0,0,544
